Combat_ BTDrone_Head.SeriousWounds[2].CombatLog.LogText,"The drone shudders violently, emitting a last spurt of sparks before it crashes heavily to the ground.",ドローンは激しく震え、最後の火花を散らし、地面に激しく激突した。,
Combat_ BTDrone_Head.SeriousWounds[2].CombatLog.AlternateLogTexts[0],"The drone wavers in the air for a moment, sputters, and then nosedives onto the ground, metal pieces scattering upon impact.",ドローンは空中で一瞬揺れ、勢いを失い、地面に激突した後、衝撃で金属片が飛び散った。,
Combat_ BTDrone_Head.SeriousWounds[2].CombatLog.AlternateLogTexts[1],"The drone's lights flicker and dim as it stutters in the air, before crashing down into the ground, a smoking ruin.",ドローンのランプはチラチラと点滅し、空中で宙を舞った後、煙を上げて地面に墜落した。,
Combat_ BTDrone_Head.SeriousWounds[2].CombatLog.AlternateLogTexts[2],"With an audible crackle of failing systems, the drone goes limp, and tumbles ungracefully from the air, crumpling upon impact.",壊れたシステムから聞こえるパチパチという音とともに、ドローンが勢いを失い、空中から無様に転がり落ち、衝撃で砕け散った。,
Combat_ BTGoat_Head.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTGoat_Head.MinorWounds[0].CombatLog.LogText,"You were able to hurt it, but only superficially.",少しだけダメージを与えた。,
Combat_ BTGoat_Head.MediumWounds[0].CombatLog.LogText,"You hit it hard on the head, it's looking a bit dazzled.",強く頭を叩いた。フラフラしている。,
Combat_ BTGoat_Head.MediumWounds[1].CombatLog.LogText,You stabbed it in the face. That must have hurt!,顔を刺した。凄く痛そう！,
Combat_ BTGoat_Head.SeriousWounds[0].CombatLog.LogText,You cracked its skull. The Goat is dead. ,頭蓋骨を壊したみたい・・・ヤギが死んだ。,
Combat_ BTGoat_Head.SeriousWounds[1].CombatLog.LogText,You pierced one of its eyes!,目を刺した！,
Combat_ BTGoat_Head.SeriousWounds[2].CombatLog.LogText,"You pierced its brain, the Goat is dead!",脳みそを刺した。ヤギが死んだ！,
Combat_ BTGoat_Torso.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTGoat_Torso.MinorWounds[0].CombatLog.LogText,"You were able to hurt it, but only superficially.",少しだけダメージを与えた。,
Combat_ BTGoat_Torso.MediumWounds[0].CombatLog.LogText,You opened a wound on its torso.,胴体に酷い傷を開けた。,
Combat_ BTGoat_Torso.MediumWounds[1].CombatLog.LogText,You struck it hard in the torso. It wobbles unsteadily in place.,胴体を強く叩いたら、ヤギが揺れていて、立ちにくくなったみたい。,
Combat_ BTGoat_Torso.SeriousWounds[0].CombatLog.LogText,You opened a deep wound on its torso. It's bleeding profusely!,胴体に深い傷を開けた。大量に出血している。,
Combat_ BTGoat_Torso.SeriousWounds[1].CombatLog.LogText,"You struck it so hard you felt something crack inside, causing it to lose its balance.",強く殴りつけると、骨が折れる音がして、相手はバランスを保てなくなった。,
Combat_ BTGoat_LArm.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTGoat_LArm.MinorWounds[0].CombatLog.LogText,"You were able to hurt it, but only superficially.",少しだけダメージを与えた。,
Combat_ BTGoat_LArm.MediumWounds[0].CombatLog.LogText,You managed to hurt one of its legs.,足にダメージを与えた！,
Combat_ BTGoat_LArm.SeriousWounds[0].CombatLog.LogText,You seriously damaged one of its legs!,足に強いダメージを与えた！,
Combat_ BTGoat_RArm.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTGoat_RArm.MinorWounds[0].CombatLog.LogText,"You were able to hurt it, but only superficially.",少しだけダメージを与えた。,
Combat_ BTGoat_RArm.MediumWounds[0].CombatLog.LogText,You managed to hurt one of its legs.,足にダメージを与えた！,
Combat_ BTGoat_RArm.SeriousWounds[0].CombatLog.LogText,You seriously damaged one of its legs!,足に強いダメージを与えた！,
Combat_ BTGoat_LLeg.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTGoat_LLeg.MinorWounds[0].CombatLog.LogText,"You were able to hurt it, but only superficially.",少しだけダメージを与えた。,
Combat_ BTGoat_LLeg.MediumWounds[0].CombatLog.LogText,You managed to hurt one of its legs.,足にダメージを与えた！,
Combat_ BTGoat_LLeg.SeriousWounds[0].CombatLog.LogText,You seriously damaged one of its legs!,足に強いダメージを与えた！,
Combat_ BTGoat_RLeg.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTGoat_RLeg.MinorWounds[0].CombatLog.LogText,"You were able to hurt it, but only superficially.",少しだけダメージを与えた。,
Combat_ BTGoat_RLeg.MediumWounds[0].CombatLog.LogText,You managed to hurt one of its legs.,足にダメージを与えた！,
Combat_ BTGoat_RLeg.SeriousWounds[0].CombatLog.LogText,You seriously damaged one of its legs!,足に強いダメージを与えた！,
Combat_ BTMacaque_Head.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTMacaque_Head.MinorWounds[0].CombatLog.LogText,"You were able to hurt it, but only superficially.",少しだけダメージを与えた。,
Combat_ BTMacaque_Head.MediumWounds[0].CombatLog.LogText,"You hit it hard on the head, it's looking a bit dazzled.",強く頭を叩いた。フラフラしている。,
Combat_ BTMacaque_Head.MediumWounds[1].CombatLog.LogText,You hit it right in the middle of the face. It screams in pain!,顔の真ん中に叩いた。痛みで鳴いている！,
Combat_ BTMacaque_Head.MediumWounds[2].CombatLog.LogText,You pierced it right in the middle of the face. It screams in pain!,顔を刺した。鳴き声がうるさい！,
Combat_ BTMacaque_Head.SeriousWounds[0].CombatLog.LogText,"You think you cracked its skull, it's looking quite dazzled.",頭蓋骨を壊したみたい・・・敵がフラフラしている。,
Combat_ BTMacaque_Head.SeriousWounds[1].CombatLog.LogText,You pierced one of its eyes!,目を刺した！,
Combat_ BTMacaque_Head.SeriousWounds[2].CombatLog.LogText,"You pierced its brain, the Macaque is dead!",脳みそを刺した。マカクザルが死んだ！,
Combat_ BTMacaque_Torso.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTMacaque_Torso.MinorWounds[0].CombatLog.LogText,"You were able to hurt it, but only superficially.",少しだけ腕にダメージを与えた。,
Combat_ BTMacaque_Torso.MediumWounds[0].CombatLog.LogText,You opened a wound on its torso.,胴体に酷い傷を開けた。,
Combat_ BTMacaque_Torso.MediumWounds[1].CombatLog.LogText,You struck it hard in the torso. It wobbles unsteadily in place.,胴体に強く叩いた。立ちにくくなったみたい。,
Combat_ BTMacaque_Torso.SeriousWounds[0].CombatLog.LogText,You opened a deep wound on its torso. It's bleeding profusely!,胴体を強く叩いた。ひどく出血している！,
Combat_ BTMacaque_Torso.SeriousWounds[1].CombatLog.LogText,"You struck it so hard you felt something crack inside, causing it to lose its balance.",胴体に傷ができた。バランスを保てなくなっている。,
Combat_ BTMacaque_LArm.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTMacaque_LArm.MinorWounds[0].CombatLog.LogText,You were able to graze one of its arms.,少しだけ腕にダメージを与えた。,
Combat_ BTMacaque_LArm.MediumWounds[0].CombatLog.LogText,You managed to hurt one of its arms.,腕にダメージを与えた！,
Combat_ BTMacaque_LArm.SeriousWounds[0].CombatLog.LogText,You seriously damaged one of its arms!,腕に強いダメージを与えた！,
Combat_ BTMacaque_RArm.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTMacaque_RArm.MinorWounds[0].CombatLog.LogText,You were able to graze one of its arms.,片腕をかすめることができた。,
Combat_ BTMacaque_RArm.MediumWounds[0].CombatLog.LogText,You managed to hurt one of its arms.,腕にダメージを与えた！,
Combat_ BTMacaque_RArm.SeriousWounds[0].CombatLog.LogText,You seriously damaged one of its arms!,腕に強いダメージを与えた！,
Combat_ BTMacaque_LLeg.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTMacaque_LLeg.MinorWounds[0].CombatLog.LogText,You were able to graze one of its legs.,片足をかすめることができた。,
Combat_ BTMacaque_LLeg.MediumWounds[0].CombatLog.LogText,You managed to hurt one of its legs.,足にダメージを与えた！,
Combat_ BTMacaque_LLeg.SeriousWounds[0].CombatLog.LogText,You seriously damaged one of its legs!,足に強いダメージを与えた！,
Combat_ BTMacaque_RLeg.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm it.",残念だけど、ダメージを与えられなかった。,
Combat_ BTMacaque_RLeg.MinorWounds[0].CombatLog.LogText,You were able to graze one of its legs.,片足をかすめることができた。,
Combat_ BTMacaque_RLeg.MediumWounds[0].CombatLog.LogText,You managed to hurt one of its legs.,足にダメージを与えた！,
Combat_ BTMacaque_RLeg.SeriousWounds[0].CombatLog.LogText,You seriously damaged one of its legs!,足に強いダメージを与えた！,
Combat_ BTMacaqueDen_Head.UnharmedResults[0].CombatLog.LogText,"Unfortunately, you didn't manage to harm any of them.",残念だけど、ダメージを与えられなかった。,
Combat_ BTMacaqueDen_Head.UnharmedResults[0].CombatLog.AlternateLogTexts[0],"Despite your efforts, no damage was dealt to them.",頑張っても、ダメージを与えられなかった。,
Combat_ BTMacaqueDen_Head.UnharmedResults[0].CombatLog.AlternateLogTexts[1],"Regrettably, your attempts to inflict harm went in vain.",残念ながら、攻撃が当たらなかった。,
Combat_ BTMacaqueDen_Head.UnharmedResults[0].CombatLog.AlternateLogTexts[2],"Unluckily, your strikes didn't manage to hurt any of them.",攻撃がミスした！残念。,
Combat_ BTMacaqueDen_Head.UnharmedResults[0].CombatLog.AlternateLogTexts[3],"Sadly, your hits didn't seem to cause any damage.",攻撃はダメージを与えなかったようだ。,
Combat_ BTMacaqueDen_Head.MinorWounds[0].CombatLog.LogText,"You were able to hurt one, but only superficially.",一匹に少しだけダメージを与えた。,
Combat_ BTMacaqueDen_Head.MinorWounds[0].CombatLog.AlternateLogTexts[0],The wound you caused appears superficial.,負わせた傷はかすり傷のようだ。,
Combat_ BTMacaqueDen_Head.MinorWounds[0].CombatLog.AlternateLogTexts[1],"You wounded one, but the damage seems merely skin-deep.",一匹に傷を負わせたが、かすり傷程度だ。,
Combat_ BTMacaqueDen_Head.MinorWounds[0].CombatLog.AlternateLogTexts[2],"You inflicted a wound on one, but it's only a minor scrape.",一匹に傷を負わせたが、ただの小さい怪我だった。,
Combat_ BTMacaqueDen_Head.MinorWounds[0].CombatLog.AlternateLogTexts[3],You caused only a slight injury.,小さいダメージを与えた。,
Combat_ BTMacaqueDen_Head.MinorWounds[0].CombatLog.AlternateLogTexts[4],"You managed to wound one, but unfortunately it's just a mere graze.",一匹に傷を負わせたが、ただの小さい怪我だった。,
Combat_ BTMacaqueDen_Head.MinorWounds[0].CombatLog.AlternateLogTexts[5],You left a superficial mark on one of the Macaques.,一匹のマカクザルに小さい怪我を与えた。,
Combat_ BTMacaqueDen_Head.MediumWounds[0].CombatLog.LogText,You hurt that one right well. It screams in pain retreating behind the others!,一匹のマカクザルに強く攻撃した。耐えられない痛みで酷い鳴き声を出した。仲間の後ろで隠れた！,
Combat_ BTMacaqueDen_Head.MediumWounds[0].CombatLog.AlternateLogTexts[0],You've struck that one hard. It shrieks in pain and falls back behind the others!,一匹のマカクザルに強く攻撃した。耐えられない痛みで酷い鳴き声を出した。仲間の後ろで隠れた！,
Combat_ BTMacaqueDen_Head.MediumWounds[0].CombatLog.AlternateLogTexts[1],Your attack sends one of them reeling. It screeches and retreats to the safety of its group!,攻撃で一匹のマカクザルが飛んだ！鳴きながらグループの中に隠れた！,
Combat_ BTMacaqueDen_Head.MediumWounds[0].CombatLog.AlternateLogTexts[2],One macaque has taken a significant hit. It lets out a wail and scampers behind its companions!,一匹のマカクザルに酷い怪我をした。耐えられない痛みで酷い鳴き声を出した。仲間の後ろで隠れた！,
Combat_ BTMacaqueDen_Head.MediumWounds[0].CombatLog.AlternateLogTexts[3],You've injured one seriously. It squalls and withdraws to the rear of the troop!,一匹のマカクザルが大怪我をしている。鳴きながら仲間たちの中に隠れた！,
Combat_ BTMacaqueDen_Head.MediumWounds[0].CombatLog.AlternateLogTexts[4],"That one was hurt badly. Yelping in pain, it seeks refuge behind its allies!",今のは酷い攻撃だった！鳴き声を出して、グループの中に隠れる。,
Combat_ BTMacaqueDen_Head.MediumWounds[0].CombatLog.AlternateLogTexts[5],"You've dealt a painful blow to one. It cries out, hastily retreating to the back!",一匹のマカクザルに苦しい怪我をした。鳴きながら仲間たちの中に隠れた！,
Combat_ BTMacaqueDen_Head.SeriousWounds[0].CombatLog.LogText,"You struck one of them down, one less Macaque to worry about!",一匹のマカクザルが倒れた。心配事がひとつ減った！,
Combat_ BTMacaqueDen_Head.SeriousWounds[0].CombatLog.AlternateLogTexts[0],One of the Macaques falls under your blow. That's one less foe in the fray!,一匹のマカクザルが攻撃で倒れた！敵が減ると戦闘の終わりが見えてくる。,
Combat_ BTMacaqueDen_Head.SeriousWounds[0].CombatLog.AlternateLogTexts[1],"One down! Your attack downs a Macaque, reducing their count!",一匹のマカクザルが倒れた！敵が少なくなってきた！,
